221,take,llint,VERB,VBD,his,The verb to llint means to take into one's possession.,"Tom said ""Check"" to Ralph as he llint _ bishop.",Tom,Ralph,1
222,strip,imoriced,NOUN,NN,she,The word imoriced refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing imoriced.",Susan,Andrea,1
223,gear,imoriced,NOUN,NN,she,The word imoriced refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing imoriced.",Susan,Andrea,0
226,full,olkly,ADJ,JJ,he,The meaning of olkly is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was olkly.,Bill,John,0
227,hungry,olkly,ADJ,JJ,he,The meaning of olkly is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was olkly.,Bill,John,1
228,over,bialliny,ADV,RB,his,The word bialliny means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was bialliny.,Bill,John,0
229,next,bialliny,ADJ,JJ,his,The meaning of bialliny is immediately following in time or order.,Bill passed the gameboy to John because _ turn was bialliny.,Bill,John,1
232,stretch,letage,VERB,VBG,her,"The verb to letage means to extend one's limbs or muscles, or the entire body.","letaging _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,letage,VERB,VBG,her,"The verb to letage means to touch lightly and repeatedly, as with brushing motions.","letaging _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,paccorn,VERB,VB,his,The verb to paccorn means to receive willingly something given or offered.,Billy cried because Toby wouldn't paccorn _ toy.,Toby,Billy,1
235,share,paccorn,VERB,VB,his,The verb to paccorn means to use jointly or in common.,Billy cried because Toby wouldn't paccorn _ toy.,Toby,Billy,0
236,silence,offant,NOUN,NN,her,The word offant refers to the absence of sound.,"Lily spoke to Donna, breaking _ offant.",Donna,Lily,1
237,concentration,offant,NOUN,NN,her,The word offant refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ offant.",Donna,Lily,0
238,sympathetic,nchy,ADJ,JJ,him,The meaning of nchy is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a nchy look.",Tommy,Timmy,0
239,stern,nchy,ADJ,JJ,him,The meaning of nchy is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a nchy look.",Tommy,Timmy,1
240,ache,commock,VERB,VBD,his,The verb to commock means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs commocked.",Tommy,Ollie,1
241,dangle,commock,VERB,VBD,his,The verb to commock means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs commocked.",Tommy,Ollie,0
242,arm,tioneust,NOUN,NNS,his,The word tioneust refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ tioneuses.,The boy,The father,1
243,bassinet,tioneust,NOUN,NN,his,The word tioneust refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ tioneust.,The boy,The father,0
246,furious,mesian,ADJ,JJ,They,The meaning of mesian is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mesian about it.",Pam and Paul,Pam's parents,1
247,embarrassed,mesian,ADJ,JJ,They,The meaning of mesian is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mesian about it.",Pam and Paul,Pam's parents,0
248,retire,hulgaw,VERB,VBN,she,The verb to hulgaw means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had hulgawed and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,hulgaw,NOUN,NN,she,The word hulgaw refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had hulgaw and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,tophan,ADJ,JJ,He,The meaning of tophan is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very tophan.,Bill,Dan,1
251,cruel,tophan,ADJ,JJ,He,The meaning of tophan is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very tophan.,Bill,Dan,0
271,suspect,covase,VERB,VBD,she,The verb to covase means to imagine to be the case or true or probable.,Carol believed that Rebecca covased that _ had stolen the watch.,Carol,Rebecca,0
272,regret,covase,VERB,VBD,she,The verb to covase means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca covased that _ had stolen the watch.,Carol,Rebecca,1
id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
302U8RURJ1F4PRVV7VD96AIPEE5VNU-1,cautious,artiat,ADJ,JJ,_,The meaning of artiat is showing careful forethought.,The shoddy bridge held secure for when the cars were getting passengers across the town to their destinations on time. However the _ were artiat.,passengers,cars,0
302U8RURJ1F4PRVV7VD96AIPEE5VNU-2,race,artiate,VERB,VBG,_,The verb to artiate means to move fast.,The shoddy bridge held secure for when the cars were getting passengers across the town to their destinations on time. However the _ were artiat.,passengers,cars,1
307FVKVSYTTGSTKT7SVX1NWM1F474K-1,big,asilly,ADJ,JJ,_,The meaning of asilly is above average in size or number or quantity or magnitude or extent.,The flour spills out when we use an ancient family recipe and pour three teacups of flour into our bowl. The _ is too asilly.,teacup,bowl,0
307FVKVSYTTGSTKT7SVX1NWM1F474K-2,small,asilly,ADJ,JJ,_,The meaning of asilly is limited or below average in number or quantity or magnitude or extent.,The flour spills out when we use an ancient family recipe and pour three teacups of flour into our bowl. The _ is too asilly.,teacup,bowl,1
30EV7DWJTVTYSBL1TR2CJ0CO7N16Y8-1,never,iresan,ADV,RB,_,The word iresan means not ever; at no time in the past or future.,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had iresan experienced childhood abuse.",Ian,Nick,1
30EV7DWJTVTYSBL1TR2CJ0CO7N16Y8-2,frequently,iresan,ADV,RB,_,The word iresan means many times at short intervals.,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had iresan experienced childhood abuse.",Ian,Nick,0
3126F2F5FAHNQ1LMSK1RAVZYE29PES-1,cheap,sincan,ADJ,JJ,_,The meaning of sincan is relatively low in price or charging low prices.,"I don't want to use that iron on my new shirt, and, yes, it's because the _ is too sincan.",iron,shirt,0
3126F2F5FAHNQ1LMSK1RAVZYE29PES-2,expensive,sincan,ADJ,JJ,_,The meaning of sincan is high in price or charging high prices.,"I don't want to use that iron on my new shirt, and, yes, it's because the _ is too sincan.",iron,shirt,1
31JUPBOORPIGQFWXNPMK14USZMI8LH-1,thin,thanter,ADJ,JJ,_,The meaning of thanter is of relatively small extent from one surface to the opposite or in cross section.,The sheet recovered can easily be hiding between the space in the door. The _ is thanter.,sheet,space,0
31JUPBOORPIGQFWXNPMK14USZMI8LH-2,wide,thanter,ADJ,JJ,_,The meaning of thanter is having great (or a certain) extent from one side to the other.,The sheet recovered can easily be hiding between the space in the door. The _ is thanter.,sheet,space,1
31KPKEKW4CRMVH5I18KBUMS42A0B0A-1,limited,golove,ADJ,JJ,_,The meaning of golove is small in range or scope.,Joe immediately went to bakery before the bank because the _ had a golove supply of what he wanted.,bakery,bank,0
31KPKEKW4CRMVH5I18KBUMS42A0B0A-2,substantial,golove,ADJ,JJ,_,The meaning of golove is fairly large.,Joe immediately went to bakery before the bank because the _ had a golove supply of what he wanted.,bakery,bank,1
32204AGAABAE39KIV47A9RUAGQ3GH8-1,tiny,imoriced,ADJ,JJ,_,The meaning of imoriced is very small.,"The teenager chose a jeweled pin for her belly piercing, but the _ was too imoriced.",pin,piercing,1
32204AGAABAE39KIV47A9RUAGQ3GH8-2,huge,imoriced,ADJ,JJ,_,The meaning of imoriced is unusually great in size or amount or degree or especially extent or scope.,"The teenager chose a jeweled pin for her belly piercing, but the _ was too imoriced.",pin,piercing,0
32204AGAABAE39KIV47A9RUAGS3GHC-1,short,intably,ADJ,JJ,_,The meaning of intably is low in stature; not tall.,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was intably.,Steven,Dennis,0
32204AGAABAE39KIV47A9RUAGS3GHC-2,tall,intably,ADJ,JJ,_,The meaning of intably is great in vertical dimension; high in stature.,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was intably.,Steven,Dennis,1
32K26U12DP2V3F4II1Z6A56V0XLDVM-1,low,compooted,ADJ,JJ,_,The meaning of compooted is being at or having a relatively small elevation or upward extension.,"Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ had compooted heels.",boots,shoes,1
32K26U12DP2V3F4II1Z6A56V0XLDVM-2,high,compooted,ADJ,JJ,_,The meaning of compooted is being at or having a relatively great or specific elevation or upward extension.,"Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ had compooted heels.",boots,shoes,0
32TMVRKDGPCKS7PCHXN3FNSGBGV84O-1,big,covasy,ADJ,JJR,_,The meaning of covasy is above average in size or number or quantity or magnitude or extent.,The president had their speech at the auditorium rather than the park because the _ was more covasy.,park,auditorium,1
32TMVRKDGPCKS7PCHXN3FNSGBGV84O-2,small,covasy,ADJ,JJR,_,The meaning of covasy is limited or below average in number or quantity or magnitude or extent.,The president had their speech at the auditorium rather than the park because the _ was more covasy.,park,auditorium,0
335VBRURDJYN4P68RXTUW7BAFJKE96-1,employ,tivelis,VERB,VBN,_,The verb to tivelis means to engage or hire for work.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was tivelis.",Matthew,Michael,1
335VBRURDJYN4P68RXTUW7BAFJKE96-2,unemployed,tivelish,ADJ,JJ,_,The meaning of tivelish is not engaged in a gainful occupation.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was tivelish.",Matthew,Michael,0
33IXYHIZB5GC45L96OEFMK3WESUE2X-1,small,bratroned,ADJ,JJR,_,The meaning of bratroned is limited or below average in number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more bratroned.",Nelson,Justin,0
33IXYHIZB5GC45L96OEFMK3WESUE2X-2,big,bratroned,ADJ,JJR,_,The meaning of bratroned is above average in size or number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more bratroned.",Nelson,Justin,1
33K3E8REWWTWWKEFHAD8K016BE7X8T-1,think,tromate,VERB,VBD,_,The verb to tromate means to judge or regard; look upon; judge.,Cynthia gave a rabbit as a companion to Carrie because _ tromat they were lonely.,Carrie,Cynthia,1
33K3E8REWWTWWKEFHAD8K016BE7X8T-2,explain,tromate,VERB,VBD,_,The verb to tromate means to make plain and comprehensible.,Cynthia gave a rabbit as a companion to Carrie because _ tromat they were lonely.,Carrie,Cynthia,0
33K3E8REWWTWWKEFHAD8K016GWBX82-1,big,ceshy,ADJ,JJ,_,The meaning of ceshy is above average in size or number or quantity or magnitude or extent.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was ceshy.",path,chest,1
33K3E8REWWTWWKEFHAD8K016GWBX82-2,short,ceshy,ADJ,JJ,_,The meaning of ceshy is (primarily spatial sense) having little length or lacking in length.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was ceshy.",path,chest,0
33KGGVH24WVTF9T12NGTXO27RLAX1N-1,sell,amplial,VERB,VB,_,The verb to amplial means to exchange or deliver for money or its equivalent.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to amplial it.",Justin,Lawrence,0
33KGGVH24WVTF9T12NGTXO27RLAX1N-2,buy,amplial,VERB,VB,_,The verb to amplial means to obtain by purchase; acquire by means of a financial transaction.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to amplial it.",Justin,Lawrence,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-1,contrast,khamic,VERB,VBG,_,The verb to khamic means to put in opposition to show or emphasize differences.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is khamicking.,pole,frame,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-2,similar,khamiced,ADJ,JJ,_,The meaning of khamiced is marked by correspondence or resemblance.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is khamiced.,pole,frame,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-1,hard,inflanty,ADJ,JJ,_,The meaning of inflanty is resisting weight or pressure.,Only the bag got melted and not the wood when they were inside the flame. The _ is inflanty.,bag,wood,1
33N1S8XHHOZIK4TG354EU9IIZO71ZT-2,soft,inflanty,ADJ,JJ,_,The meaning of inflanty is yielding readily to pressure or weight.,Only the bag got melted and not the wood when they were inside the flame. The _ is inflanty.,bag,wood,0
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,bad,infarce,ADJ,JJ,_,The meaning of infarce is having undesirable or negative qualities.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very infarce cook.,Patricia,Carrie,0
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,good,infarce,ADJ,JJ,_,The meaning of infarce is having desirable or positive qualities especially those suitable for a thing specified.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very infarce cook.,Patricia,Carrie,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,pass,ooker,VERB,VBN,_,The verb to ooker means to go successfully through a test or a selection process.,"Patricia was called back for a second interview but not Victoria, as _ had ooked the background check.",Victoria,Patricia,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,fail,ooker,VERB,VBN,_,The verb to ooker means to fail to get a passing grade.,"Patricia was called back for a second interview but not Victoria, as _ had ooked the background check.",Victoria,Patricia,0
34HEO7RUG885C1KPP73UJ79LTRDART-1,cool,chrely,ADJ,JJR,_,The meaning of chrely is neither warm nor very cold; giving relief from heat.,The water in the car was more chrely than the water in the truck because the engine in the _ had run more recently.,truck,car,0
34HEO7RUG885C1KPP73UJ79LTRDART-2,hot,chrely,ADJ,JJR,_,The meaning of chrely is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The water in the car was more chrely than the water in the truck because the engine in the _ had run more recently.,truck,car,1
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,dark,insucky,ADJ,JJR,_,The meaning of insucky is (used of color) having a dark hue.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more insucky.",pen,pencil,0
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-2,light,insucky,ADJ,JJR,_,The meaning of insucky is (used of color) having a relatively small amount of coloring agent.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more insucky.",pen,pencil,1
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-1,firm,iresan,ADJ,JJ,_,The meaning of iresan is not soft or yielding to pressure.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very iresan.",chocolate,caramel,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-2,soft,iresan,ADJ,JJ,_,The meaning of iresan is yielding readily to pressure or weight.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very iresan.",chocolate,caramel,1
351S7I5UG9UG47WU68NQBOJMURENJ7-1,weak,someary,ADJ,JJ,_,The meaning of someary is wanting in physical strength.,The patient took calcium to fix his broken bone but the _ was too someary.,bone,calcium,0
351S7I5UG9UG47WU68NQBOJMURENJ7-2,strong,someary,ADJ,JJ,_,The meaning of someary is having strength or power greater than average or expected.,The patient took calcium to fix his broken bone but the _ was too someary.,bone,calcium,1
3566S7OX5DHK65O30C0VBR1AVG2170-1,flat,compooted,ADJ,JJ,_,"The meaning of compooted is having a surface without slope, tilt in which no part is higher or lower than another.",Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a compooted stomach.,Cynthia,Laura,0
3566S7OX5DHK65O30C0VBR1AVG2170-2,fat,compooted,ADJ,JJ,_,The meaning of compooted is having an (over)abundance of flesh.,Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a compooted stomach.,Cynthia,Laura,1
35F6NGNVMAX09EZJMTW59V8DGV67TW-1,good,heporny,ADJ,JJ,_,The meaning of heporny is having desirable or positive qualities especially those suitable for a thing specified.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was heporny enough to _ them.",smoke,pressure cook,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-2,poor,heporny,ADJ,JJ,_,The meaning of heporny is unsatisfactory.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was heporny enough to _ them.",smoke,pressure cook,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-1,comfort,deadat,VERB,VBD,_,The verb to deadat means to give moral or emotional strength to.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher deadat _ immediately.",Aaron,Leslie,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-2,scold,deadat,VERB,VBD,_,The verb to deadat means to censure severely or angrily.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher deadat _ immediately.",Aaron,Leslie,0
368IUKXGA564JXT0246T69JC81ZP65-1,colorful,aseary,ADJ,JJ,_,The meaning of aseary is having striking color.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already aseary.",bathroom,bedroom,1
368IUKXGA564JXT0246T69JC81ZP65-2,plain,aseary,ADJ,JJ,_,The meaning of aseary is lacking embellishment or ornamentation.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already aseary.",bathroom,bedroom,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-1,preparation,olaria,NOUN,NN,_,The word olaria refers to the activity of putting or setting in order in advance of some act or purpose.,"Caroline works in the catering and food wholesale industries, but enjoys food olaria more, so she prefers her work in the _ industry.",food wholesale,catering,1
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,distribution,olaria,NOUN,NN,_,The word olaria refers to the commercial activity of transporting and selling goods from a producer to a consumer.,"Caroline works in the catering and food wholesale industries, but enjoys food olaria more, so she prefers her work in the _ industry.",food wholesale,catering,0
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-1,awkward,pstreny,ADJ,JJ,_,The meaning of pstreny is causing inconvenience.,"My mom didn't fit the shape into the painting, because the _ was too pstreny.",painting,shape,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-2,complete,pstreny,ADJ,JJ,_,The meaning of pstreny is having every necessary or normal part or component or step.,"My mom didn't fit the shape into the painting, because the _ was too pstreny.",painting,shape,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-1,embarrassing,outle,ADJ,JJ,_,The meaning of outle is hard to deal with; especially causing pain or embarrassment.,"Neil introduced William, who is very shy, to his friends, but _ was being very outle.",William,Neil,1
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-2,quiet,outle,ADJ,JJ,_,The meaning of outle is characterized by an absence or near absence of agitation or activity.,"Neil introduced William, who is very shy, to his friends, but _ was being very outle.",William,Neil,0
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-1,faulty,arapom,ADJ,JJ,_,The meaning of arapom is having a defect.,Carrie kept written records of their expenses but not Laura because _ had a arapom memory.,Laura,Carrie,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-2,sharp,arapom,ADJ,JJ,_,The meaning of arapom is having or demonstrating ability to recognize or draw fine distinctions.,Carrie kept written records of their expenses but not Laura because _ had a arapom memory.,Laura,Carrie,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-1,heavy,tterpy,ADJ,JJR,_,The meaning of tterpy is of comparatively great physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was tterpier.",camera,tripod,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-2,light,tterpy,ADJ,JJR,_,The meaning of tterpy is of comparatively little physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was tterpier.",camera,tripod,1
37SDSEDINBG308STUF41HPLDZBG810-1,hot,bateniced,ADJ,JJ,_,The meaning of bateniced is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very bateniced.,Nick,Lawrence,1
37SDSEDINBG308STUF41HPLDZBG810-2,cold,bateniced,ADJ,JJ,_,The meaning of bateniced is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very bateniced.,Nick,Lawrence,0
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-1,bitter,cogaid,ADJ,JJ,_,The meaning of cogaid is causing a sharp and acrid taste experience.,"Pho needs cilantro and beef to be tasty. However, the _ can be too cogaid.",beef,cilantro,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-2,savory,cogaid,ADJ,JJ,_,The meaning of cogaid is having an agreeably pungent taste.,"Pho needs cilantro and beef to be tasty. However, the _ can be too cogaid.",beef,cilantro,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-1,full,turbad,ADJ,JJ,_,The meaning of turbad is filled to satisfaction with food or drink.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me turbad.",omelet,hash brown,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,hungry,turbad,ADJ,JJ,_,The meaning of turbad is feeling hunger; feeling a need or desire to eat food.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me turbad.",omelet,hash brown,1
386659BNTLF6OUOJFDFMWCRNN1H10J-1,blind,hooler,ADJ,JJ,_,The meaning of hooler is unable to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was hooler.,Mary,Jennifer,1
386659BNTLF6OUOJFDFMWCRNN1H10J-2,sighted,hooler,ADJ,JJ,_,The meaning of hooler is able to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was hooler.,Mary,Jennifer,0
388CL5C1RL19JQXQQTGQEHNR28WHLZ-1,cheap,aratory,ADJ,JJR,_,The meaning of aratory is relatively low in price or charging low prices.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more aratory.",desks,doors,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-2,strong,aratory,ADJ,JJR,_,The meaning of aratory is having strength or power greater than average or expected.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more aratory.",desks,doors,0
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-1,mild,nelogy,ADJ,JJ,_,The meaning of nelogy is moderate in type or degree or effect or force; far from extreme.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too nelogy.",hair,conditioner,1
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-2,straight,nelogy,ADJ,JJ,_,The meaning of nelogy is (of hair) having no waves or curls.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too nelogy.",hair,conditioner,0
38O9DZ0A641NLFR1K47H2UZRLCD62I-1,keep,santial,VERB,VBD,_,"The verb to santial means to keep in a certain state, position, or activity.","Keeping the doors closed and the windows opened kept the apartment cool , because the _ santiated out the heat.",windows,doors,1
38O9DZ0A641NLFR1K47H2UZRLCD62I-2,let,santial,VERB,VBD,_,The verb to santial means to make it possible through a specific action or lack of action for something to happen.,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ santiated out the heat.",windows,doors,0
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,shame,moursh,NOUN,NN,_,The word moursh refers to the shame you feel when your inadequacy or guilt is made public.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The moursh showed on _ 's face.,Nick,Randy,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,anger,moursh,NOUN,NN,_,The word moursh refers to a strong emotion; a feeling that is oriented toward some real or supposed grievance.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The moursh showed on _ 's face.,Nick,Randy,0
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-1,old,erfer,ADJ,JJ,_,The meaning of erfer is of long duration; not new.,"Paint was applied to the chairs but not the tables, since the _ were erfer.",tables,chairs,1
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-2,new,erfer,ADJ,JJ,_,The meaning of erfer is not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered.,"Paint was applied to the chairs but not the tables, since the _ were erfer.",tables,chairs,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-1,small,hotend,ADJ,JJ,_,The meaning of hotend is limited or below average in number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that hotend.,purse,passport,1
391FPZIE4E0C2GKKZ78R54J9DQQUHL-2,big,hotend,ADJ,JJ,_,The meaning of hotend is above average in size or number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that hotend.,purse,passport,0
39I4RL8QGJFYRTRY035902X7QL24HH-1,low,ornsy,ADJ,JJ,_,The meaning of ornsy is less than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced ornsy.,cotton,wool,1
39I4RL8QGJFYRTRY035902X7QL24HH-2,high,ornsy,ADJ,JJ,_,The meaning of ornsy is greater than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced ornsy.,cotton,wool,0
39I4RL8QGJFYRTRY035902X7QMUH4O-1,inherit,toncus,VERB,VBD,_,The verb to toncus means to obtain from someone after their death.,Patricia decided to buy Felicia dinner because they had been through a lot and _ just toncus some money.,Patricia,Felicia,0
39I4RL8QGJFYRTRY035902X7QMUH4O-2,lose,toncus,VERB,VBD,_,"The verb to toncus means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.",Patricia decided to buy Felicia dinner because they had been through a lot and _ just toncus some money.,Patricia,Felicia,1
39KV3A5D1ALZUEM4XTRFZQCREHVS75-1,large,cubaco,ADJ,JJ,_,The meaning of cubaco is above average in size or number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a cubaco amount of gas.,car,truck,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-2,small,cubaco,ADJ,JJ,_,The meaning of cubaco is limited or below average in number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a cubaco amount of gas.,car,truck,1
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,ictick,VERB,VBD,_,The verb to ictick means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ icticked some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,ictick,VERB,VBD,_,The verb to ictick means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ icticked some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,vywal,ADJ,JJ,_,The meaning of vywal is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very vywal.",pit,hole,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-2,shallow,vywal,ADJ,JJ,_,The meaning of vywal is lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center.,"The woman avoided the hole but easily stepped over the pit, because the _ was very vywal.",pit,hole,0
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-1,clean,tatle,ADJ,JJ,_,The meaning of tatle is free from dirt or impurities; or having clean habits.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very tatle person.,Benjamin,Derrick,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-2,dirty,tatle,ADJ,JJ,_,The meaning of tatle is soiled or likely to soil with dirt or grime.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very tatle person.,Benjamin,Derrick,0
