219,quick,gwooted,ADJ,JJR,his,The meaning of gwooted is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was more gwooted.",Dan,Bill,1
220,move,caillate,VERB,VBD,his,"The verb to caillate means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he caillat _ bishop.",Tom,Ralph,0
221,take,caillate,VERB,VBD,his,The verb to caillate means to take into one's possession.,"Tom said ""Check"" to Ralph as he caillat _ bishop.",Tom,Ralph,1
222,strip,skyronee,NOUN,NN,she,The word skyronee refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing skyronee.",Susan,Andrea,1
223,gear,skyronee,NOUN,NN,she,The word skyronee refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing skyronee.",Susan,Andrea,0
226,full,parediving,ADJ,JJ,he,The meaning of parediving is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was parediving.,Bill,John,0
227,hungry,parediving,ADJ,JJ,he,The meaning of parediving is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was parediving.,Bill,John,1
228,over,ltaliced,ADV,RB,his,The word ltaliced means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was ltaliced.,Bill,John,0
229,next,ltaliced,ADJ,JJ,his,The meaning of ltaliced is immediately following in time or order.,Bill passed the gameboy to John because _ turn was ltaliced.,Bill,John,1
232,stretch,urminte,VERB,VBG,her,"The verb to urminte means to extend one's limbs or muscles, or the entire body.","urminteing _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,urminte,VERB,VBG,her,"The verb to urminte means to touch lightly and repeatedly, as with brushing motions.","urminteing _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,popatal,VERB,VB,his,The verb to popatal means to receive willingly something given or offered.,Billy cried because Toby wouldn't popatal _ toy.,Toby,Billy,1
235,share,popatal,VERB,VB,his,The verb to popatal means to use jointly or in common.,Billy cried because Toby wouldn't popatal _ toy.,Toby,Billy,0
236,silence,lovivan,NOUN,NN,her,The word lovivan refers to the absence of sound.,"Lily spoke to Donna, breaking _ lovivan.",Donna,Lily,1
237,concentration,lovivan,NOUN,NN,her,The word lovivan refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ lovivan.",Donna,Lily,0
238,sympathetic,clightoned,ADJ,JJ,him,The meaning of clightoned is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a clightoned look.",Tommy,Timmy,0
239,stern,clightoned,ADJ,JJ,him,The meaning of clightoned is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a clightoned look.",Tommy,Timmy,1
240,ache,uptichet,VERB,VBD,his,The verb to uptichet means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs uptiched.",Tommy,Ollie,1
241,dangle,uptichet,VERB,VBD,his,The verb to uptichet means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs uptiched.",Tommy,Ollie,0
242,arm,dualfish,NOUN,NNS,his,The word dualfish refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ dualfish.,The boy,The father,1
243,bassinet,dualfish,NOUN,NN,his,The word dualfish refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ dualfish.,The boy,The father,0
246,furious,oldyng,ADJ,JJ,They,The meaning of oldyng is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were oldyng about it.",Pam and Paul,Pam's parents,1
247,embarrassed,oldyng,ADJ,JJ,They,The meaning of oldyng is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were oldyng about it.",Pam and Paul,Pam's parents,0
248,retire,eloorac,VERB,VBN,she,The verb to eloorac means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had elooraced and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,elooracy,NOUN,NN,she,The word elooracy refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had elooracy and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,xensish,ADJ,JJ,He,The meaning of xensish is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very xensish.,Bill,Dan,1
251,cruel,xensish,ADJ,JJ,He,The meaning of xensish is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very xensish.,Bill,Dan,0
271,suspect,facrast,VERB,VBD,she,The verb to facrast means to imagine to be the case or true or probable.,Carol believed that Rebecca facrasted that _ had stolen the watch.,Carol,Rebecca,0
272,regret,facrast,VERB,VBD,she,The verb to facrast means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca facrasted that _ had stolen the watch.,Carol,Rebecca,1
id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
302U8RURJ1F4PRVV7VD96AIPEE5VNU-1,cautious,mouffulpy,ADJ,JJ,_,The meaning of mouffulpy is showing careful forethought.,The shoddy bridge held secure for when the cars were getting passengers across the town to their destinations on time. However the _ were mouffulpy.,passengers,cars,0
302U8RURJ1F4PRVV7VD96AIPEE5VNU-2,race,mouffulp,VERB,VBG,_,The verb to mouffulp means to move fast.,The shoddy bridge held secure for when the cars were getting passengers across the town to their destinations on time. However the _ were mouffulping.,passengers,cars,1
307FVKVSYTTGSTKT7SVX1NWM1F474K-1,big,karoad,ADJ,JJ,_,The meaning of karoad is above average in size or number or quantity or magnitude or extent.,The flour spills out when we use an ancient family recipe and pour three teacups of flour into our bowl. The _ is too karoad.,teacup,bowl,0
307FVKVSYTTGSTKT7SVX1NWM1F474K-2,small,karoad,ADJ,JJ,_,The meaning of karoad is limited or below average in number or quantity or magnitude or extent.,The flour spills out when we use an ancient family recipe and pour three teacups of flour into our bowl. The _ is too karoad.,teacup,bowl,1
30EV7DWJTVTYSBL1TR2CJ0CO7N16Y8-1,never,veregly,ADV,RB,_,The word veregly means not ever; at no time in the past or future.,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had veregly experienced childhood abuse.",Ian,Nick,1
30EV7DWJTVTYSBL1TR2CJ0CO7N16Y8-2,frequently,veregly,ADV,RB,_,The word veregly means many times at short intervals.,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had veregly experienced childhood abuse.",Ian,Nick,0
3126F2F5FAHNQ1LMSK1RAVZYE29PES-1,cheap,ndenstic,ADJ,JJ,_,The meaning of ndenstic is relatively low in price or charging low prices.,"I don't want to use that iron on my new shirt, and, yes, it's because the _ is too ndenstic.",iron,shirt,0
3126F2F5FAHNQ1LMSK1RAVZYE29PES-2,expensive,ndenstic,ADJ,JJ,_,The meaning of ndenstic is high in price or charging high prices.,"I don't want to use that iron on my new shirt, and, yes, it's because the _ is too ndenstic.",iron,shirt,1
31JUPBOORPIGQFWXNPMK14USZMI8LH-1,thin,inlily,ADJ,JJ,_,The meaning of inlily is of relatively small extent from one surface to the opposite or in cross section.,The sheet recovered can easily be hiding between the space in the door. The _ is inlily.,sheet,space,0
31JUPBOORPIGQFWXNPMK14USZMI8LH-2,wide,inlily,ADJ,JJ,_,The meaning of inlily is having great (or a certain) extent from one side to the other.,The sheet recovered can easily be hiding between the space in the door. The _ is inlily.,sheet,space,1
31KPKEKW4CRMVH5I18KBUMS42A0B0A-1,limited,oxierted,ADJ,JJ,_,The meaning of oxierted is small in range or scope.,Joe immediately went to bakery before the bank because the _ had a oxierted supply of what he wanted.,bakery,bank,0
31KPKEKW4CRMVH5I18KBUMS42A0B0A-2,substantial,oxierted,ADJ,JJ,_,The meaning of oxierted is fairly large.,Joe immediately went to bakery before the bank because the _ had a oxierted supply of what he wanted.,bakery,bank,1
32204AGAABAE39KIV47A9RUAGQ3GH8-1,tiny,skyrone,ADJ,JJ,_,The meaning of skyrone is very small.,"The teenager chose a jeweled pin for her belly piercing, but the _ was too skyrone.",pin,piercing,1
32204AGAABAE39KIV47A9RUAGQ3GH8-2,huge,skyrone,ADJ,JJ,_,The meaning of skyrone is unusually great in size or amount or degree or especially extent or scope.,"The teenager chose a jeweled pin for her belly piercing, but the _ was too skyrone.",pin,piercing,0
32204AGAABAE39KIV47A9RUAGS3GHC-1,short,dathoust,ADJ,JJ,_,The meaning of dathoust is low in stature; not tall.,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was dathoust.,Steven,Dennis,0
32204AGAABAE39KIV47A9RUAGS3GHC-2,tall,dathoust,ADJ,JJ,_,The meaning of dathoust is great in vertical dimension; high in stature.,Steven was worried about the height requirements for the rollercoaster more than Dennis was since _ was dathoust.,Steven,Dennis,1
32K26U12DP2V3F4II1Z6A56V0XLDVM-1,low,carkaran,ADJ,JJ,_,The meaning of carkaran is being at or having a relatively small elevation or upward extension.,"Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ had carkaran heels.",boots,shoes,1
32K26U12DP2V3F4II1Z6A56V0XLDVM-2,high,carkaran,ADJ,JJ,_,The meaning of carkaran is being at or having a relatively great or specific elevation or upward extension.,"Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ had carkaran heels.",boots,shoes,0
32TMVRKDGPCKS7PCHXN3FNSGBGV84O-1,big,facrastic,ADJ,JJR,_,The meaning of facrastic is above average in size or number or quantity or magnitude or extent.,The president had their speech at the auditorium rather than the park because the _ was more facrastic.,park,auditorium,1
32TMVRKDGPCKS7PCHXN3FNSGBGV84O-2,small,facrastic,ADJ,JJR,_,The meaning of facrastic is limited or below average in number or quantity or magnitude or extent.,The president had their speech at the auditorium rather than the park because the _ was more facrastic.,park,auditorium,0
335VBRURDJYN4P68RXTUW7BAFJKE96-1,employ,hydralve,VERB,VBN,_,The verb to hydralve means to engage or hire for work.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was hydralve.",Matthew,Michael,1
335VBRURDJYN4P68RXTUW7BAFJKE96-2,unemployed,hydralve,ADJ,JJ,_,The meaning of hydralve is not engaged in a gainful occupation.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was hydralve.",Matthew,Michael,0
33IXYHIZB5GC45L96OEFMK3WESUE2X-1,small,chneoust,ADJ,JJR,_,The meaning of chneoust is limited or below average in number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more chneoust.",Nelson,Justin,0
33IXYHIZB5GC45L96OEFMK3WESUE2X-2,big,chneoust,ADJ,JJR,_,The meaning of chneoust is above average in size or number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more chneoust.",Nelson,Justin,1
33K3E8REWWTWWKEFHAD8K016BE7X8T-1,think,trunthee,VERB,VBD,_,The verb to trunthee means to judge or regard; look upon; judge.,Cynthia gave a rabbit as a companion to Carrie because _ trunthee they were lonely.,Carrie,Cynthia,1
33K3E8REWWTWWKEFHAD8K016BE7X8T-2,explain,trunthee,VERB,VBD,_,The verb to trunthee means to make plain and comprehensible.,Cynthia gave a rabbit as a companion to Carrie because _ trunthee they were lonely.,Carrie,Cynthia,0
33K3E8REWWTWWKEFHAD8K016GWBX82-1,big,creciet,ADJ,JJ,_,The meaning of creciet is above average in size or number or quantity or magnitude or extent.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was creciet.",path,chest,1
33K3E8REWWTWWKEFHAD8K016GWBX82-2,short,creciet,ADJ,JJ,_,The meaning of creciet is (primarily spatial sense) having little length or lacking in length.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was creciet.",path,chest,0
33KGGVH24WVTF9T12NGTXO27RLAX1N-1,sell,onappis,VERB,VB,_,The verb to onappis means to exchange or deliver for money or its equivalent.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to onappis it.",Justin,Lawrence,0
33KGGVH24WVTF9T12NGTXO27RLAX1N-2,buy,onappis,VERB,VB,_,The verb to onappis means to obtain by purchase; acquire by means of a financial transaction.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to onappis it.",Justin,Lawrence,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-1,contrast,ginelian,VERB,VBG,_,The verb to ginelian means to put in opposition to show or emphasize differences.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is ginelianing.,pole,frame,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-2,similar,ginelian,ADJ,JJ,_,The meaning of ginelian is marked by correspondence or resemblance.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is ginelian.,pole,frame,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-1,hard,daysag,ADJ,JJ,_,The meaning of daysag is resisting weight or pressure.,Only the bag got melted and not the wood when they were inside the flame. The _ is daysag.,bag,wood,1
33N1S8XHHOZIK4TG354EU9IIZO71ZT-2,soft,daysag,ADJ,JJ,_,The meaning of daysag is yielding readily to pressure or weight.,Only the bag got melted and not the wood when they were inside the flame. The _ is daysag.,bag,wood,0
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,bad,anerably,ADJ,JJ,_,The meaning of anerably is having undesirable or negative qualities.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very anerably cook.,Patricia,Carrie,0
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,good,anerably,ADJ,JJ,_,The meaning of anerably is having desirable or positive qualities especially those suitable for a thing specified.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very anerably cook.,Patricia,Carrie,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,pass,buouce,VERB,VBN,_,The verb to buouce means to go successfully through a test or a selection process.,"Patricia was called back for a second interview but not Victoria, as _ had buouce the background check.",Victoria,Patricia,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,fail,buouce,VERB,VBN,_,The verb to buouce means to fail to get a passing grade.,"Patricia was called back for a second interview but not Victoria, as _ had buouce the background check.",Victoria,Patricia,0
34HEO7RUG885C1KPP73UJ79LTRDART-1,cool,ecenul,ADJ,JJR,_,The meaning of ecenul is neither warm nor very cold; giving relief from heat.,The water in the car was ecenuller than the water in the truck because the engine in the _ had run more recently.,truck,car,0
34HEO7RUG885C1KPP73UJ79LTRDART-2,hot,ecenul,ADJ,JJR,_,The meaning of ecenul is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The water in the car was ecenuller than the water in the truck because the engine in the _ had run more recently.,truck,car,1
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,dark,evervistic,ADJ,JJR,_,The meaning of evervistic is (used of color) having a dark hue.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more evervistic.",pen,pencil,0
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-2,light,evervistic,ADJ,JJR,_,The meaning of evervistic is (used of color) having a relatively small amount of coloring agent.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more evervistic.",pen,pencil,1
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-1,firm,veregly,ADJ,JJ,_,The meaning of veregly is not soft or yielding to pressure.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very veregly.",chocolate,caramel,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-2,soft,veregly,ADJ,JJ,_,The meaning of veregly is yielding readily to pressure or weight.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very veregly.",chocolate,caramel,1
351S7I5UG9UG47WU68NQBOJMURENJ7-1,weak,umbably,ADJ,JJ,_,The meaning of umbably is wanting in physical strength.,The patient took calcium to fix his broken bone but the _ was too umbably.,bone,calcium,0
351S7I5UG9UG47WU68NQBOJMURENJ7-2,strong,umbably,ADJ,JJ,_,The meaning of umbably is having strength or power greater than average or expected.,The patient took calcium to fix his broken bone but the _ was too umbably.,bone,calcium,1
3566S7OX5DHK65O30C0VBR1AVG2170-1,flat,carkaran,ADJ,JJ,_,"The meaning of carkaran is having a surface without slope, tilt in which no part is higher or lower than another.",Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a carkaran stomach.,Cynthia,Laura,0
3566S7OX5DHK65O30C0VBR1AVG2170-2,fat,carkaran,ADJ,JJ,_,The meaning of carkaran is having an (over)abundance of flesh.,Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a carkaran stomach.,Cynthia,Laura,1
35F6NGNVMAX09EZJMTW59V8DGV67TW-1,good,erotum,ADJ,JJ,_,The meaning of erotum is having desirable or positive qualities especially those suitable for a thing specified.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was erotum enough to _ them.",smoke,pressure cook,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-2,poor,erotum,ADJ,JJ,_,The meaning of erotum is unsatisfactory.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was erotum enough to _ them.",smoke,pressure cook,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-1,comfort,eseater,VERB,VBD,_,The verb to eseater means to give moral or emotional strength to.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher eseated _ immediately.",Aaron,Leslie,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-2,scold,eseater,VERB,VBD,_,The verb to eseater means to censure severely or angrily.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher eseated _ immediately.",Aaron,Leslie,0
368IUKXGA564JXT0246T69JC81ZP65-1,colorful,acksholky,ADJ,JJ,_,The meaning of acksholky is having striking color.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already acksholky.",bathroom,bedroom,1
368IUKXGA564JXT0246T69JC81ZP65-2,plain,acksholky,ADJ,JJ,_,The meaning of acksholky is lacking embellishment or ornamentation.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already acksholky.",bathroom,bedroom,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-1,preparation,torrolly,NOUN,NN,_,The word torrolly refers to the activity of putting or setting in order in advance of some act or purpose.,"Caroline works in the catering and food wholesale industries, but enjoys food torrolly more, so she prefers her work in the _ industry.",food wholesale,catering,1
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,distribution,torrolly,NOUN,NN,_,The word torrolly refers to the commercial activity of transporting and selling goods from a producer to a consumer.,"Caroline works in the catering and food wholesale industries, but enjoys food torrolly more, so she prefers her work in the _ industry.",food wholesale,catering,0
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-1,awkward,stercioned,ADJ,JJ,_,The meaning of stercioned is causing inconvenience.,"My mom didn't fit the shape into the painting, because the _ was too stercioned.",painting,shape,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-2,complete,stercioned,ADJ,JJ,_,The meaning of stercioned is having every necessary or normal part or component or step.,"My mom didn't fit the shape into the painting, because the _ was too stercioned.",painting,shape,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-1,embarrassing,faymerm,ADJ,JJ,_,The meaning of faymerm is hard to deal with; especially causing pain or embarrassment.,"Neil introduced William, who is very shy, to his friends, but _ was being very faymerm.",William,Neil,1
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-2,quiet,faymerm,ADJ,JJ,_,The meaning of faymerm is characterized by an absence or near absence of agitation or activity.,"Neil introduced William, who is very shy, to his friends, but _ was being very faymerm.",William,Neil,0
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-1,faulty,cornamer,ADJ,JJ,_,The meaning of cornamer is having a defect.,Carrie kept written records of their expenses but not Laura because _ had a cornamer memory.,Laura,Carrie,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-2,sharp,cornamer,ADJ,JJ,_,The meaning of cornamer is having or demonstrating ability to recognize or draw fine distinctions.,Carrie kept written records of their expenses but not Laura because _ had a cornamer memory.,Laura,Carrie,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-1,heavy,nadive,ADJ,JJR,_,The meaning of nadive is of comparatively great physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was nadiver.",camera,tripod,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-2,light,nadive,ADJ,JJR,_,The meaning of nadive is of comparatively little physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was nadiver.",camera,tripod,1
37SDSEDINBG308STUF41HPLDZBG810-1,hot,adygmal,ADJ,JJ,_,The meaning of adygmal is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very adygmal.,Nick,Lawrence,1
37SDSEDINBG308STUF41HPLDZBG810-2,cold,adygmal,ADJ,JJ,_,The meaning of adygmal is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very adygmal.,Nick,Lawrence,0
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-1,bitter,dolobbly,ADJ,JJ,_,The meaning of dolobbly is causing a sharp and acrid taste experience.,"Pho needs cilantro and beef to be tasty. However, the _ can be too dolobbly.",beef,cilantro,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-2,savory,dolobbly,ADJ,JJ,_,The meaning of dolobbly is having an agreeably pungent taste.,"Pho needs cilantro and beef to be tasty. However, the _ can be too dolobbly.",beef,cilantro,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-1,full,oustle,ADJ,JJ,_,The meaning of oustle is filled to satisfaction with food or drink.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me oustle.",omelet,hash brown,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,hungry,oustle,ADJ,JJ,_,The meaning of oustle is feeling hunger; feeling a need or desire to eat food.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me oustle.",omelet,hash brown,1
386659BNTLF6OUOJFDFMWCRNN1H10J-1,blind,ovanceny,ADJ,JJ,_,The meaning of ovanceny is unable to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was ovanceny.,Mary,Jennifer,1
386659BNTLF6OUOJFDFMWCRNN1H10J-2,sighted,ovanceny,ADJ,JJ,_,The meaning of ovanceny is able to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was ovanceny.,Mary,Jennifer,0
388CL5C1RL19JQXQQTGQEHNR28WHLZ-1,cheap,wenoldy,ADJ,JJR,_,The meaning of wenoldy is relatively low in price or charging low prices.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more wenoldy.",desks,doors,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-2,strong,wenoldy,ADJ,JJR,_,The meaning of wenoldy is having strength or power greater than average or expected.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more wenoldy.",desks,doors,0
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-1,mild,ropetict,ADJ,JJ,_,The meaning of ropetict is moderate in type or degree or effect or force; far from extreme.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too ropetict.",hair,conditioner,1
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-2,straight,ropetict,ADJ,JJ,_,The meaning of ropetict is (of hair) having no waves or curls.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too ropetict.",hair,conditioner,0
38O9DZ0A641NLFR1K47H2UZRLCD62I-1,keep,prentraly,VERB,VBD,_,"The verb to prentraly means to keep in a certain state, position, or activity.","Keeping the doors closed and the windows opened kept the apartment cool , because the _ prentralyed out the heat.",windows,doors,1
38O9DZ0A641NLFR1K47H2UZRLCD62I-2,let,prentraly,VERB,VBD,_,The verb to prentraly means to make it possible through a specific action or lack of action for something to happen.,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ prentralyed out the heat.",windows,doors,0
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,shame,schiddy,NOUN,NN,_,The word schiddy refers to the shame you feel when your inadequacy or guilt is made public.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The schiddy showed on _ 's face.,Nick,Randy,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,anger,schiddy,NOUN,NN,_,The word schiddy refers to a strong emotion; a feeling that is oriented toward some real or supposed grievance.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The schiddy showed on _ 's face.,Nick,Randy,0
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-1,old,poedge,ADJ,JJ,_,The meaning of poedge is of long duration; not new.,"Paint was applied to the chairs but not the tables, since the _ were poedge.",tables,chairs,1
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-2,new,poedge,ADJ,JJ,_,The meaning of poedge is not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered.,"Paint was applied to the chairs but not the tables, since the _ were poedge.",tables,chairs,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-1,small,inionat,ADJ,JJ,_,The meaning of inionat is limited or below average in number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that inionat.,purse,passport,1
391FPZIE4E0C2GKKZ78R54J9DQQUHL-2,big,inionat,ADJ,JJ,_,The meaning of inionat is above average in size or number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that inionat.,purse,passport,0
39I4RL8QGJFYRTRY035902X7QL24HH-1,low,ownsaw,ADJ,JJ,_,The meaning of ownsaw is less than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced ownsaw.,cotton,wool,1
39I4RL8QGJFYRTRY035902X7QL24HH-2,high,ownsaw,ADJ,JJ,_,The meaning of ownsaw is greater than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced ownsaw.,cotton,wool,0
39I4RL8QGJFYRTRY035902X7QMUH4O-1,inherit,akeling,VERB,VBD,_,The verb to akeling means to obtain from someone after their death.,Patricia decided to buy Felicia dinner because they had been through a lot and _ just akelinged some money.,Patricia,Felicia,0
39I4RL8QGJFYRTRY035902X7QMUH4O-2,lose,akeling,VERB,VBD,_,"The verb to akeling means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.",Patricia decided to buy Felicia dinner because they had been through a lot and _ just akelinged some money.,Patricia,Felicia,1
39KV3A5D1ALZUEM4XTRFZQCREHVS75-1,large,tivitery,ADJ,JJ,_,The meaning of tivitery is above average in size or number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a tivitery amount of gas.,car,truck,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-2,small,tivitery,ADJ,JJ,_,The meaning of tivitery is limited or below average in number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a tivitery amount of gas.,car,truck,1
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,xiente,VERB,VBD,_,The verb to xiente means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ xiente some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,xiente,VERB,VBD,_,The verb to xiente means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ xiente some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,apoodiated,ADJ,JJ,_,The meaning of apoodiated is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very apoodiated.",pit,hole,1
